key_zip_code;sub_properies;locality;zip_code;Min_price_sq;Mean_price_sq;Max_price_sq
PENTHOUSEGent9180;PENTHOUSE;Gent;9180;3559;3658;3771
PENTHOUSEGent9800;PENTHOUSE;Gent;9800;2900;3768;4706
PENTHOUSEGent9810;PENTHOUSE;Gent;9810;4116;4116;4116
PENTHOUSEGent9820;PENTHOUSE;Gent;9820;3470;3470;3470
PENTHOUSEGent9850;PENTHOUSE;Gent;9850;2038;2038;2038
PENTHOUSEGent9880;PENTHOUSE;Gent;9880;3542;3542;3542
PENTHOUSEGent9890;PENTHOUSE;Gent;9890;2544;2544;2544
PENTHOUSEGent9930;PENTHOUSE;Gent;9930;2863;2863;2863
PENTHOUSEGent9940;PENTHOUSE;Gent;9940;3648;3648;3648
SERVICE_FLATGent9000;SERVICE_FLAT;Gent;9000;3443;4216;5123
SERVICE_FLATGent9051;SERVICE_FLAT;Gent;9051;1259;1840;2375
SERVICE_FLATGent9070;SERVICE_FLAT;Gent;9070;4333;4333;4333
SERVICE_FLATGent9800;SERVICE_FLAT;Gent;9800;2733;3375;4018
SERVICE_FLATGent9820;SERVICE_FLAT;Gent;9820;3180;3566;3794
SERVICE_FLATGent9830;SERVICE_FLAT;Gent;9830;4277;4277;4277
SERVICE_FLATGent9890;SERVICE_FLAT;Gent;9890;2643;2643;2643
TOWN_HOUSEGent9000;TOWN_HOUSE;Gent;9000;2591;3151;3718
TOWN_HOUSEGent9030;TOWN_HOUSE;Gent;9030;1306;1306;1306
TOWN_HOUSEGent9051;TOWN_HOUSE;Gent;9051;3000;3000;3000
TOWN_HOUSEGent9810;TOWN_HOUSE;Gent;9810;1986;1986;1986
VILLAGent9000;VILLA;Gent;9000;2702;3684;4628
VILLAGent9030;VILLA;Gent;9030;2273;2844;3414
VILLAGent9031;VILLA;Gent;9031;1466;1910;2395
VILLAGent9032;VILLA;Gent;9032;3000;3000;3000
VILLAGent9040;VILLA;Gent;9040;3497;4063;4628
VILLAGent9041;VILLA;Gent;9041;2463;2463;2463
VILLAGent9051;VILLA;Gent;9051;2702;2702;2702
VILLAGent9052;VILLA;Gent;9052;1697;3588;5233
VILLAGent9070;VILLA;Gent;9070;2331;3684;4825
